timestamp,device_id,stage,pressure,flow,acoustic,pH,tds,turbidity
2026-08-26T07:36:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.45,122.829,0.558,8.235,420,1.841
2026-08-26T07:57:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.51,133.971,0.613,5.763,313.909,2.962
2026-08-26T09:11:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.514,116.023,0.574,7.135,386.964,6.991
2026-08-26T10:03:49.506102+00:00,ESP32_Node_3,NORMAL,2.773,102.157,0.414,7.195,276.058,1.85
2026-08-26T10:15:49.506102+00:00,ESP32_Node_4,LEAK,1.716,167.172,1.714,7.154,278.409,2.43
2026-08-26T10:18:49.506102+00:00,ESP32_Node_3,NORMAL,2.466,104.068,0.657,7.115,320.065,2.564
2026-08-26T10:36:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.463,117.727,0.555,7.28,629.228,2.281
2026-08-26T10:38:49.506102+00:00,ESP32_Node_1,NORMAL,2.49,137.693,0.473,7.1,329.315,1.548
2026-08-26T10:39:49.506102+00:00,ESP32_Node_2,NORMAL,2.728,124.999,0.577,7.12,349.84,1.988
2026-08-26T11:18:49.506102+00:00,ESP32_Node_1,LEAK,1.942,182.389,1.726,7.189,306.844,2.104
2026-08-26T11:20:49.506102+00:00,ESP32_Node_1,LEAK,1.783,149.689,1.801,7.176,288.303,1.825
2026-08-26T11:32:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,2.443,132.168,1.221,6.889,387.654,2.06
2026-08-26T11:46:49.506102+00:00,ESP32_Node_1,LEAK,1.8,177.491,1.877,7.1,323.515,1.961
2026-08-26T11:56:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.545,125.048,7.0,7.025,287.789,1.516
2026-08-26T12:08:49.506102+00:00,ESP32_Node_2,NORMAL,2.565,119.748,0.537,7.024,283.38,1.89
2026-08-26T12:28:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.609,114.946,0.331,7.0,380,5.779
2026-08-26T12:36:49.506102+00:00,ESP32_Node_1,LEAK,1.968,188.128,1.517,7.29,266.409,1.754
2026-08-26T12:47:49.506102+00:00,ESP32_Node_3,LEAK,1.369,156.363,1.599,7.114,321.702,0.8
2026-08-26T13:53:49.506102+00:00,ESP32_Node_4,EARLY_ANOMALY,2.23,131.496,1.147,7.034,288.986,2.006
2026-08-26T14:46:49.506102+00:00,ESP32_Node_4,NORMAL,2.278,114.252,0.388,7.314,279.47,1.585
2026-08-26T14:49:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.283,350.0,0.537,7.028,277.487,0.941
2026-08-26T15:09:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.227,131.502,0.716,7.054,541.719,2.533
2026-08-26T15:09:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.489,118.031,0.462,8.044,333.979,1.979
2026-08-26T15:47:49.506102+00:00,ESP32_Node_2,NORMAL,2.331,123.755,0.56,7.182,319.501,1.829
2026-08-26T15:52:49.506102+00:00,ESP32_Node_1,NORMAL,2.411,128.591,0.328,6.938,309.909,1.763
2026-08-26T15:56:49.506102+00:00,ESP32_Node_1,NORMAL,2.643,112.657,0.444,7.045,331.385,2.186
2026-08-26T16:29:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.663,114.966,0.402,6.984,250,9.831
2026-08-26T16:32:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.461,133.446,0.596,6.704,564.616,1.625
2026-08-26T16:39:49.506102+00:00,ESP32_Node_2,NORMAL,2.515,113.078,0.572,7.107,293.515,1.301
2026-08-26T17:57:49.506102+00:00,ESP32_Node_2,NORMAL,2.548,109.956,0.791,7.222,334.676,1.585
2026-08-26T17:58:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.387,120.233,0.594,6.861,587.559,2.08
2026-08-26T18:55:49.506102+00:00,ESP32_Node_1,NORMAL,2.399,128.561,0.429,6.984,320.559,1.247
2026-08-26T19:57:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.372,113.942,0.673,6.067,488.181,6.296
2026-08-26T20:10:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.417,123.126,0.646,6.636,500.876,5.27
2026-08-26T20:20:49.506102+00:00,ESP32_Node_1,NORMAL,2.538,114.53,0.547,7.222,328.386,1.679
2026-08-26T20:52:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.162,130.215,0.786,7.192,267.207,2.465
2026-08-26T20:56:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.692,121.525,0.742,6.209,340.165,1.836
2026-08-26T21:12:49.506102+00:00,ESP32_Node_1,LEAK,1.791,150.442,1.376,7.0,337.962,1.839
2026-08-26T21:31:49.506102+00:00,ESP32_Node_4,LEAK,1.401,164.311,1.62,7.354,309.322,2.303
2026-08-26T21:57:49.506102+00:00,ESP32_Node_1,LEAK,1.645,146.351,1.81,7.134,262.41,1.673
2026-08-26T22:03:49.506102+00:00,ESP32_Node_3,NORMAL,2.759,104.567,0.385,7.08,337.673,1.605
2026-08-26T23:17:49.506102+00:00,ESP32_Node_1,NORMAL,2.725,135.039,0.514,7.168,304.51,2.204
2026-08-26T23:54:49.506102+00:00,ESP32_Node_1,NORMAL,2.475,132.203,0.54,7.225,324.949,1.866
2026-08-27T00:15:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,1.8,126.567,0.882,7.209,290.55,2.034
2026-08-27T00:20:49.506102+00:00,ESP32_Node_4,LEAK,1.601,145.028,1.938,7.005,299.019,1.974
2026-08-27T00:21:49.506102+00:00,ESP32_Node_4,NORMAL,2.389,121.671,0.519,6.969,324.239,1.807
2026-08-27T00:21:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,1.906,123.55,1.289,7.136,367.101,2.315
2026-08-27T00:54:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.642,129.454,0.639,7.222,1200.0,1.3
2026-08-27T00:55:49.506102+00:00,ESP32_Node_1,NORMAL,2.491,139.874,0.513,7.365,324.187,2.0
2026-08-27T01:11:49.506102+00:00,ESP32_Node_3,LEAK,1.923,158.263,1.706,6.931,305.562,1.983
2026-08-27T01:34:49.506102+00:00,ESP32_Node_1,NORMAL,2.512,111.062,0.522,7.248,309.847,1.38
2026-08-27T01:58:49.506102+00:00,ESP32_Node_3,NORMAL,2.36,118.715,0.45,7.157,298.787,1.449
2026-08-27T02:51:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,2.535,132.553,4.5,7.006,319.311,1.578
2026-08-27T03:05:49.506102+00:00,ESP32_Node_3,NORMAL,2.277,137.35,0.575,7.131,303.887,1.569
2026-08-27T03:23:49.506102+00:00,ESP32_Node_3,NORMAL,2.421,129.895,0.408,7.335,320.199,1.822
2026-08-27T04:04:49.506102+00:00,ESP32_Node_2,NORMAL,2.4,123.994,0.572,7.018,289.763,1.699
2026-08-27T04:14:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.279,142.62,0.784,6.806,338.923,2.571
2026-08-27T04:15:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.268,150.466,0.684,8.342,347.744,3.073
2026-08-27T04:47:49.506102+00:00,ESP32_Node_4,NORMAL,2.796,121.079,0.696,6.878,299.654,1.787
2026-08-27T05:01:49.506102+00:00,ESP32_Node_2,LEAK,1.91,178.324,1.822,7.315,301.502,2.064
2026-08-27T05:07:49.506102+00:00,ESP32_Node_4,NORMAL,2.503,108.963,0.6,7.143,319.717,1.806
2026-08-27T05:28:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.547,113.808,0.631,5.84,307.904,3.683
2026-08-27T05:42:49.506102+00:00,ESP32_Node_3,NORMAL,2.327,127.402,0.817,7.398,273.431,1.736
2026-08-27T05:43:49.506102+00:00,ESP32_Node_3,NORMAL,2.372,107.003,0.326,7.254,279.572,1.665
2026-08-27T05:46:49.506102+00:00,ESP32_Node_4,NORMAL,2.631,125.429,0.505,7.128,270.073,1.659
2026-08-27T06:28:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.436,161.242,1.093,7.194,357.966,2.332
2026-08-27T06:29:49.506102+00:00,ESP32_Node_3,NORMAL,2.498,104.28,0.76,7.088,294.956,1.41
2026-08-27T06:53:49.506102+00:00,ESP32_Node_3,NORMAL,2.614,111.921,0.479,7.133,298.065,1.426
2026-08-27T07:16:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.54,122.346,0.697,13.0,334.023,2.11
2026-08-27T07:18:49.506102+00:00,ESP32_Node_2,LEAK,1.721,143.726,2.057,7.141,252.246,1.796
2026-08-27T07:18:49.506102+00:00,ESP32_Node_3,NORMAL,2.282,102.065,0.571,7.04,323.504,1.283
2026-08-27T07:49:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.672,500.0,0.339,7.148,300.298,2.062
2026-08-27T08:18:49.506102+00:00,ESP32_Node_1,NORMAL,2.667,128.19,0.438,6.891,307.5,0.962
2026-08-27T08:45:49.506102+00:00,ESP32_Node_3,LEAK,1.828,190.309,2.08,7.111,296.316,1.937
2026-08-27T08:48:49.506102+00:00,ESP32_Node_4,NORMAL,2.851,111.086,0.358,7.113,310.908,1.835
2026-08-27T09:33:49.506102+00:00,ESP32_Node_2,NORMAL,2.233,131.177,0.572,7.005,298.152,1.619
2026-08-27T09:37:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.744,122.443,0.629,6.14,331.699,2.417
2026-08-27T09:42:49.506102+00:00,ESP32_Node_1,NORMAL,2.583,116.003,0.566,7.121,321.956,1.708
2026-08-27T10:02:49.506102+00:00,ESP32_Node_2,NORMAL,2.556,129.432,0.385,7.215,300.453,1.621
2026-08-27T10:06:49.506102+00:00,ESP32_Node_4,NORMAL,2.616,115.871,0.454,7.148,317.12,1.408
2026-08-27T10:10:49.506102+00:00,ESP32_Node_1,NORMAL,2.463,134.036,0.464,7.287,328.813,2.13
2026-08-27T10:11:49.506102+00:00,ESP32_Node_1,LEAK,1.536,169.851,1.898,7.127,336.01,1.786
2026-08-27T10:20:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.264,155.768,1.09,7.106,342.832,2.162
2026-08-27T10:54:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,2.69,116.087,0.399,7.052,309.848,40.0
2026-08-27T11:39:49.506102+00:00,ESP32_Node_4,NORMAL,2.352,122.033,0.43,7.148,304.689,1.5
2026-08-27T11:47:49.506102+00:00,ESP32_Node_3,LEAK,2.068,145.228,1.295,7.159,313.357,1.671
2026-08-27T11:54:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,7.0,117.905,0.441,7.219,325.366,1.304
2026-08-27T12:13:49.506102+00:00,ESP32_Node_4,LEAK,1.514,153.536,1.477,7.178,288.765,2.003
2026-08-27T12:22:49.506102+00:00,ESP32_Node_1,NORMAL,2.448,110.0,0.476,7.222,316.481,1.92
2026-08-27T12:25:49.506102+00:00,ESP32_Node_2,NORMAL,2.603,99.909,0.567,7.189,329.35,1.273
2026-08-27T12:31:49.506102+00:00,ESP32_Node_1,NORMAL,2.378,99.124,0.431,7.059,317.865,1.882
2026-08-27T12:43:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,2.445,102.66,0.454,7.14,271.049,0.05
2026-08-27T12:49:49.506102+00:00,ESP32_Node_1,NORMAL,2.548,124.223,0.606,7.297,306.72,2.088
2026-08-27T13:57:49.506102+00:00,ESP32_Node_3,LEAK,1.629,204.927,1.543,6.976,333.095,2.203
2026-08-27T14:29:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.54,126.918,0.72,3.2,296.514,1.501
2026-08-27T14:41:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,1.8,121.721,1.05,7.033,328.423,2.581
2026-08-27T15:21:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.677,120.404,0.879,6.563,478.569,6.403
2026-08-27T15:27:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.177,122.769,0.772,7.068,345.692,1.598
2026-08-27T15:40:49.506102+00:00,ESP32_Node_3,NORMAL,2.47,130.382,0.611,7.227,291.584,2.093
2026-08-27T16:49:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.748,101.373,0.727,8.088,340.112,1.922
2026-08-27T17:04:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.757,101.992,0.905,5.983,313.89,1.471
2026-08-27T17:07:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,5.5,141.929,0.551,7.157,318.362,1.741
2026-08-27T17:16:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.442,124.563,0.68,6.817,527.469,9.427
2026-08-27T17:26:49.506102+00:00,ESP32_Node_2,NORMAL,2.564,120.123,0.541,7.079,323.623,1.489
2026-08-27T18:01:49.506102+00:00,ESP32_Node_1,NORMAL,2.623,133.029,0.285,7.21,326.436,1.736
2026-08-27T18:56:49.506102+00:00,ESP32_Node_1,LEAK,1.491,178.942,2.043,7.014,306.307,1.393
2026-08-27T19:02:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.606,149.861,0.598,13.0,299.045,1.624
2026-08-27T19:08:49.506102+00:00,ESP32_Node_2,NORMAL,2.247,119.963,0.566,7.114,314.178,1.621
2026-08-27T19:16:49.506102+00:00,ESP32_Node_2,NORMAL,2.676,129.84,0.46,7.126,326.053,1.436
2026-08-27T19:49:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.08,149.767,0.532,5.8,480.625,4.395
2026-08-27T19:54:49.506102+00:00,ESP32_Node_2,LEAK,1.624,176.898,1.746,6.934,296.467,1.441
2026-08-27T20:27:49.506102+00:00,ESP32_Node_3,NORMAL,2.704,112.55,0.557,7.193,301.934,2.037
2026-08-27T20:34:49.506102+00:00,ESP32_Node_3,NORMAL,2.67,111.249,0.607,7.154,304.677,1.779
2026-08-27T20:38:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.405,116.206,0.614,11.5,324.96,2.268
2026-08-27T21:30:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.56,119.122,0.483,6.073,336.506,2.096
2026-08-27T21:40:49.506102+00:00,ESP32_Node_2,LEAK,1.844,151.078,1.886,7.056,334.022,1.958
2026-08-27T21:44:49.506102+00:00,ESP32_Node_1,NORMAL,2.579,125.129,0.527,7.307,307.704,1.448
2026-08-27T21:54:49.506102+00:00,ESP32_Node_4,LEAK,1.818,172.186,2.201,7.311,293.755,2.257
2026-08-27T22:03:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,0.0,119.674,0.597,7.013,299.697,2.145
2026-08-27T22:07:49.506102+00:00,ESP32_Node_3,NORMAL,2.591,126.787,0.482,6.941,313.597,1.5
2026-08-27T22:17:49.506102+00:00,ESP32_Node_3,LEAK,1.764,149.454,2.121,7.19,349.056,1.44
2026-08-27T22:35:49.506102+00:00,ESP32_Node_3,NORMAL,2.841,122.363,0.45,6.989,318.83,1.611
2026-08-27T23:06:49.506102+00:00,ESP32_Node_3,NORMAL,2.624,117.787,0.624,7.138,326.805,1.636
2026-08-27T23:50:49.506102+00:00,ESP32_Node_2,NORMAL,2.479,125.938,0.685,7.248,252.934,1.76
2026-08-28T00:36:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.183,143.611,0.68,7.212,375.463,6.41
2026-08-28T00:37:49.506102+00:00,ESP32_Node_3,NORMAL,2.637,131.554,0.54,6.98,299.738,1.647
2026-08-28T01:43:49.506102+00:00,ESP32_Node_2,NORMAL,2.522,144.939,0.592,7.168,335.993,1.749
2026-08-28T02:10:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.466,104.529,0.36,2.5,304.831,1.705
2026-08-28T02:22:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,0.05,142.359,0.617,7.144,293.044,2.115
2026-08-28T02:24:49.506102+00:00,ESP32_Node_2,NORMAL,2.495,95.52,0.471,7.116,287.831,1.76
2026-08-28T02:26:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.496,143.401,0.99,7.381,330.581,2.213
2026-08-28T02:27:49.506102+00:00,ESP32_Node_2,NORMAL,2.401,112.841,0.548,6.945,281.149,1.899
2026-08-28T02:28:49.506102+00:00,ESP32_Node_2,NORMAL,2.466,110.882,0.615,7.262,275.088,1.598
2026-08-28T02:33:49.506102+00:00,ESP32_Node_1,NORMAL,2.399,111.906,0.637,7.211,349.721,1.642
2026-08-28T02:49:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.811,91.723,0.802,6.614,660.811,8.82
2026-08-28T03:03:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.84,121.108,0.673,6.483,422.301,6.725
2026-08-28T03:10:49.506102+00:00,ESP32_Node_3,LEAK,1.739,196.005,1.529,6.77,321.758,2.09
2026-08-28T03:20:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.112,146.437,0.843,6.912,328.285,2.513
2026-08-28T04:29:49.506102+00:00,ESP32_Node_2,LEAK,1.823,177.363,1.502,7.216,348.179,2.027
2026-08-28T04:50:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.269,166.711,0.952,7.295,313.935,2.158
2026-08-28T04:51:49.506102+00:00,ESP32_Node_1,NORMAL,2.639,110.564,0.448,7.346,331.088,1.389
2026-08-28T04:52:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.593,119.432,0.513,8.228,297.977,2.647
2026-08-28T04:57:49.506102+00:00,ESP32_Node_1,LEAK,1.967,174.684,1.66,7.017,281.206,1.818
2026-08-28T05:39:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.542,107.503,0.526,2.5,323.176,2.042
2026-08-28T05:43:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,2.616,118.774,7.0,7.204,338.204,1.47
2026-08-28T05:49:49.506102+00:00,ESP32_Node_3,LEAK,1.771,158.94,1.953,7.276,350.849,1.54
2026-08-28T07:01:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,2.665,142.44,4.5,7.003,291.47,1.757
2026-08-28T07:44:49.506102+00:00,ESP32_Node_4,NORMAL,2.683,142.92,0.461,7.229,307.947,2.09
2026-08-28T08:01:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.667,118.638,0.702,7.232,1200.0,1.709
2026-08-28T08:01:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,1.923,137.1,0.935,7.006,324.458,2.34
2026-08-28T08:38:49.506102+00:00,ESP32_Node_4,NORMAL,2.589,135.733,0.555,7.139,321.699,1.191
2026-08-28T08:54:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,2.165,158.821,1.03,7.056,311.739,2.183
2026-08-28T09:23:49.506102+00:00,ESP32_Node_2,NORMAL,2.466,106.208,0.678,7.118,303.888,1.337
2026-08-28T10:10:49.506102+00:00,ESP32_Node_2,NORMAL,2.624,119.642,0.647,7.004,285.206,2.8
2026-08-28T10:34:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.619,100.939,0.703,8.082,334.444,2.483
2026-08-28T11:11:49.506102+00:00,ESP32_Node_3,NORMAL,2.459,121.108,0.493,7.017,299.775,2.189
2026-08-28T11:46:49.506102+00:00,ESP32_Node_3,NORMAL,2.461,92.705,0.496,7.1,297.042,1.496
2026-08-28T12:22:49.506102+00:00,ESP32_Node_3,NORMAL,2.392,131.014,0.51,7.264,274.644,1.964
2026-08-28T12:29:49.506102+00:00,ESP32_Node_4,NORMAL,2.35,124.051,0.632,7.099,313.854,1.457
2026-08-28T12:56:49.506102+00:00,ESP32_Node_1,NORMAL,2.755,120.081,0.607,7.144,308.887,1.786
2026-08-28T13:00:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.51,115.378,0.322,7.282,0.0,2.364
2026-08-28T13:18:49.506102+00:00,ESP32_Node_2,NORMAL,2.704,114.344,0.53,7.102,339.716,1.619
2026-08-28T13:42:49.506102+00:00,ESP32_Node_1,NORMAL,2.545,137.115,0.629,7.348,320.099,1.515
2026-08-28T14:00:49.506102+00:00,ESP32_Node_3,NORMAL,2.652,105.075,0.502,7.116,327.46,1.893
2026-08-28T14:29:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.424,127.659,0.461,6.31,356.381,2.531
2026-08-28T14:32:49.506102+00:00,ESP32_Node_4,NORMAL,2.644,122.001,0.426,7.324,318.509,1.542
2026-08-28T15:04:49.506102+00:00,ESP32_Node_3,NORMAL,2.646,127.215,0.411,7.125,335.655,2.428
2026-08-28T16:23:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.349,122.566,0.943,6.931,307.055,1.695
2026-08-28T17:16:49.506102+00:00,ESP32_Node_2,LEAK,1.71,185.071,1.39,7.153,307.405,1.904
2026-08-28T17:40:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.162,152.647,1.448,7.342,268.151,1.816
2026-08-28T17:41:49.506102+00:00,ESP32_Node_1,NORMAL,2.517,114.64,0.7,7.04,312.339,1.383
2026-08-28T18:04:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,5.5,117.82,0.603,7.075,294.459,2.302
2026-08-28T18:06:49.506102+00:00,ESP32_Node_3,LEAK,1.689,149.631,1.357,7.307,342.797,1.678
2026-08-28T18:09:49.506102+00:00,ESP32_Node_2,NORMAL,2.697,127.442,0.602,7.215,322.829,1.53
2026-08-28T18:12:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.747,350.0,0.439,7.234,322.931,1.723
2026-08-28T18:17:49.506102+00:00,ESP32_Node_4,LEAK,1.332,170.327,1.371,7.115,250,2.035
2026-08-28T18:21:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.397,148.921,1.058,7.079,339.012,2.711
2026-08-28T18:36:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.27,123.959,0.764,8.464,319.241,2.301
2026-08-28T18:45:49.506102+00:00,ESP32_Node_2,NORMAL,2.299,108.649,0.572,7.322,317.121,1.243
2026-08-28T18:51:49.506102+00:00,ESP32_Node_3,LEAK,1.917,169.191,1.202,7.104,364.828,1.657
2026-08-28T19:08:49.506102+00:00,ESP32_Node_2,NORMAL,2.402,121.645,0.625,7.101,341.529,1.527
2026-08-28T19:33:49.506102+00:00,ESP32_Node_3,NORMAL,2.572,130.846,0.499,7.184,306.638,1.279
2026-08-28T21:18:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,2.565,159.604,1.17,7.118,246.26,2.355
2026-08-28T22:09:49.506102+00:00,ESP32_Node_3,NORMAL,2.685,126.461,0.544,7.201,285.197,2.128
2026-08-28T22:12:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.808,128.642,0.599,3.2,295.116,1.607
2026-08-28T22:23:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,2.273,160.874,0.678,7.076,370.143,1.429
2026-08-28T22:31:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.413,130.251,0.615,8.221,343.254,3.15
2026-08-28T22:35:49.506102+00:00,ESP32_Node_2,NORMAL,2.718,150,0.715,7.13,352.099,0.918
2026-08-28T22:36:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.487,116.185,0.507,6.067,507.104,7.383
2026-08-28T22:48:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,2.486,5.0,0.578,6.883,333.328,1.772
2026-08-28T23:03:49.506102+00:00,ESP32_Node_4,NORMAL,2.543,99.545,0.391,7.081,303.179,1.347
2026-08-28T23:25:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.482,96.616,0.597,8.199,349.59,2.047
2026-08-28T23:38:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,2.407,141.293,0.719,7.156,329.688,1.964
2026-08-28T23:49:49.506102+00:00,ESP32_Node_2,NORMAL,2.23,123.127,0.4,7.368,361.515,1.779
2026-08-29T00:01:49.506102+00:00,ESP32_Node_3,NORMAL,2.371,116.305,0.413,7.099,298.955,2.052
2026-08-29T00:36:49.506102+00:00,ESP32_Node_1,LEAK,1.584,158.229,1.004,7.113,324.573,1.852
2026-08-29T01:00:49.506102+00:00,ESP32_Node_4,EARLY_ANOMALY,2.222,142.504,0.888,7.006,390.577,1.951
2026-08-29T01:12:49.506102+00:00,ESP32_Node_4,LEAK,1.931,165.233,1.461,6.966,328.409,1.719
2026-08-29T01:27:49.506102+00:00,ESP32_Node_3,LEAK,1.892,152.956,1.524,6.862,338.731,2.172
2026-08-29T01:37:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.183,121.536,0.509,8.057,317.353,2.144
2026-08-29T02:13:49.506102+00:00,ESP32_Node_1,LEAK,1.668,159.031,1.986,7.078,318.003,0.997
2026-08-29T02:37:49.506102+00:00,ESP32_Node_3,NORMAL,2.648,115.691,0.756,7.222,325.719,1.54
2026-08-29T02:55:49.506102+00:00,ESP32_Node_3,NORMAL,2.471,109.183,0.75,6.98,266.679,2.062
2026-08-29T03:19:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.75,142.471,0.528,6.038,314.164,1.248
2026-08-29T03:48:49.506102+00:00,ESP32_Node_4,LEAK,1.591,173.359,1.717,7.185,322.758,2.605
2026-08-29T04:35:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,2.727,115.885,0.577,7.343,1200.0,1.798
2026-08-29T04:36:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,7.0,113.124,0.716,7.21,335.353,1.777
2026-08-29T04:37:49.506102+00:00,ESP32_Node_2,LEAK,1.258,140.921,1.291,7.095,306.35,2.08
2026-08-29T04:49:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.194,154.509,1.08,6.933,352.852,2.034
2026-08-29T04:57:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.465,108.327,0.541,5.834,292.771,2.483
2026-08-29T05:01:49.506102+00:00,ESP32_Node_2,NORMAL,2.455,117.007,0.797,7.134,291.105,1.715
2026-08-29T05:38:49.506102+00:00,ESP32_Node_1,NORMAL,2.737,125.719,0.394,7.146,321.547,1.952
2026-08-29T06:47:49.506102+00:00,ESP32_Node_3,NORMAL,2.649,116.765,0.531,7.078,283.956,2.018
2026-08-29T06:48:49.506102+00:00,ESP32_Node_4,NORMAL,2.509,124.972,0.516,7.154,305.206,1.543
2026-08-29T07:10:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.828,128.925,0.727,8.615,355.218,1.446
2026-08-29T09:22:49.506102+00:00,ESP32_Node_1,NORMAL,2.619,115.331,0.551,7.118,330.745,1.886
2026-08-29T10:05:49.506102+00:00,ESP32_Node_4,LEAK,1.355,176.597,1.161,7.119,334.512,2.389
2026-08-29T10:09:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.592,131.699,0.571,6.736,353.767,5.877
2026-08-29T10:33:49.506102+00:00,ESP32_Node_1,NORMAL,2.535,125.717,0.428,7.172,311.006,1.454
2026-08-29T10:37:49.506102+00:00,ESP32_Node_4,LEAK,2.104,173.772,1.201,7.258,326.398,1.895
2026-08-29T11:05:49.506102+00:00,ESP32_Node_2,LEAK,1.735,170.52,1.497,7.037,323.998,2.052
2026-08-29T11:08:49.506102+00:00,ESP32_Node_2,LEAK,1.719,173.031,1.472,7.271,271.535,2.586
2026-08-29T11:28:49.506102+00:00,ESP32_Node_4,LEAK,1.611,153.239,1.849,7.278,335.549,2.673
2026-08-29T12:24:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.63,101.399,0.713,6.264,349.37,2.748
2026-08-29T12:25:49.506102+00:00,ESP32_Node_1,NORMAL,2.727,118.022,0.67,7.269,327.715,2.351
2026-08-29T12:28:49.506102+00:00,ESP32_Node_4,NORMAL,2.424,122.328,0.442,7.233,349.631,1.564
